216	198	225	CALLE TERCER REGIDOR DEL FRACC; TERCER MILENIO DE LA VILLA OCUILTZAPOTLAN	105	0	1428.57	0.6	1	1	1	1.05	0.95	851.51	1	1	189.236.68.82	dsl-189-236-68-82-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-08-16
217	198	226	VILLA PARRILLA KM 11 - FRACC. CEMATAB	105	0	1476.19	0.6	1	1	1	1.05	0.95	879.89	1	1	189.236.68.82	dsl-189-236-68-82-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-08-16
218	198	227	CALLE EUCALITO MZ 11, LT 3, DEL FRACC. BOSQUE DE ARABA	105	0	1200	0.6	1	1	1	1.05	0.95	715.27	1	1	189.236.68.82	dsl-189-236-68-82-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-08-15
219	198	228	JOSE NATALIO VIDAL CARRERA - S/N	119	0	1260.5	0.6	1	1	1	1.07	0.95	767.17	1	1	189.236.68.82	dsl-189-236-68-82-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-08-15
221	197	230	RANCHERIA ESTANZUELA	340	0	882.35	0.8	1	1	1	1.02	0.95	685.06	1	1	189.133.88.15	dsl-189-133-88-15-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-08-27
222	197	231	PARRILLA CENTRO	546	0	824.18	0.8	1	1	1	1.11	0.95	692.47	1	1	189.133.88.15	dsl-189-133-88-15-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-08-27
223	197	232	RANCHERIA DOS MONTES	670	0	820.9	0.8	1	1	1	1.14	0.9	676.08	1	1	189.133.88.15	dsl-189-133-88-15-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-08-27
224	203	233	Calle Ignacio Comonfort Paraíso Tabasco	500	0	2000	0.9	1	0.8	1	0.93	0.9	1201.59	1	1	187.175.37.226	dsl-187-175-37-226-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-20
225	203	234	Calle Ignacio Comonfort Paraiso Tabasco	454	0	1982.38	0.9	1.15	0.8	1	0.91	0.9	1347.8	1	1	187.175.37.226	dsl-187-175-37-226-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-20
226	203	235	Lote de 7 x 15 Fracc. Los Cocos Paraíso Tabasco	105	0	666.67	0.9	1	1	1	0.71	0.9	386	1	1	187.175.37.226	dsl-187-175-37-226-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-20
227	202	236	Paseo Usumacinta , Colonia Guayabal Centro.	130	0	6923.08	0.95	1	1	1	1.02	0.9	6041.43	1	1	189.133.136.0	189.133.136.0	0	1970-01-01	52	2014-08-20
228	202	237	Fraccionamiento Real del Angel	160	0	9375	0.95	1	1	1	1.06	0.9	8469.17	1	1	189.133.136.0	189.133.136.0	0	1970-01-01	52	2014-08-20
229	202	238	Calle Ceiba de la colonia Primero de Mayo, cerca de Plaza Cristal.	200	0	9750	0.95	1	1	1	1.1	0.9	9141.68	1	1	189.133.136.0	189.133.136.0	0	1970-01-01	52	2014-08-20
230	205	239	Reyes Hernández 2da. Sección	1106	0	438.52	0.8	1	1	1	1.18	0.8	332.5	0	1	187.175.69.51	dsl-187-175-69-51-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-28
231	205	240	Reyes Hernández 1ra. Sección	1550	0	161.29	0.9	1	1	1	1.25	1	181.93	0	1	187.175.69.51	dsl-187-175-69-51-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-28
232	205	241	Tecolutilla	620	0	177.42	0.9	1	1	1	1.08	1	171.78	0	1	187.175.69.51	dsl-187-175-69-51-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-28
233	206	242	Col. Carlos A. Madrazo Becerra	450	0	1444.44	0.9	1	1	1	1.23	0.9	1433.55	1	1	187.175.58.74	dsl-187-175-58-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-21
234	206	243	COL. QUINTIN ARAUZ	200	0	2250	0.8	1	1	1	1.07	0.8	1541.32	1	1	187.175.58.74	dsl-187-175-58-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-21
235	206	244	COL. QUINTIN ARAUZ	200	0	650	0.8	1	1	1	1.07	0.8	445.27	1	1	187.175.58.74	dsl-187-175-58-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-21
237	207	246	ENTRADA AL IFORTAB, Q. ARAUZ	200	0	600	0.9	1	1	1	0.79	1	428.6	1	1	187.175.58.74	dsl-187-175-58-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-21
238	207	247	QUINTIN ARAUZ	200	0	650	0.9	1	1	1	0.79	1	464.31	1	1	187.175.58.74	dsl-187-175-58-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-21
