183	182	0	0	0	0	0	0	0	0	0	0		1	1	0	0	0	1	1	0	0	0	1000 metros		40	6	2	Casa habitación de un nivel.	Calle San Roman.	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-08
184	183	1	0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	1	0	0	0	1000 metros.		10	5	5	Dispersas de un nivel. 	Por la Carretera Villa Jalupa-Nacajuca. 	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-08
185	184	1	1	1	1	1	1	1	1	1	0		1	1	1	1	1	1	1	1	1	0			30	4	3	Casa habitación de una y dos plantas modernas de mediana y baja calidad.	Carretera Villahermosa Teapa.	189.133.123.237	dsl-189-133-123-237-dyn.prod-infinitum.com.mx	0	1970-01-01	52	2014-08-12
186	185	1	0	1	0	1	0	1	0	1	0		1	1	0	0	1	1	1	0	0	0	1000 metros.		50	3	2	Casa habitación.	Por la Calle Arq. Manuel Suárez Herrera. 	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-09
187	186	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	1	0	0	0	En un radio de 1000.00 m2		10	12	5	Terrenos similares al valuado	Terreno con vista al Este a camino de acceso de 3.50m de ancho, que colinda al Este con Carretera Vecinal La Merced Real, que conecta al Oeste con Carr.Fed. Comalcalco-Paraíso	187.187.44.202	customer-mred-202.static.metrored.net.mx	0	1970-01-01	9	2014-08-09
188	187	1	0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	1	0	0	0	1000.00m2		15	12	5	Terrenos similares al valuado	Terreno con vista al Noroeste sobre su camino de acceso que conecta al suroeste con la Carr. Fed. Comalcalco-Paraíso.	187.187.44.202	customer-mred-202.static.metrored.net.mx	0	1970-01-01	9	2014-08-09
189	188	1	0	0	0	1	1	1	0	1	0		1	1	0	1	0	0	1	0	0	1	1000 metros.		50	6	5	Casa habitación de un nivel. 	Por la Carretera Federal Paraíso-Comalcalco.	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-10
190	189	1	0	0	0	1	1	1	0	1	0		1	1	0	1	0	0	1	0	0	1	1000 metros.		50	6	5	Casa habitación de un nivel.	Por la Carretera Federal Paraíso-Comalcalco.	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-10
191	190	1	0	0	0	1	0	1	0	0	0		1	1	0	0	0	0	0	0	0	0	1000 m		35	3	5	Viviendas unifamiliares de calidad económica y lotes baldíos.	Acceso por la carretera federal No 180,  autopista Cárdenas-Coatzacoalcos con la cual entronca el camino que conduce al Poblado C-!0, Lázaro Cárdenas,que es la ubicación del inmueble valuado.	187.187.44.202	customer-mred-202.static.metrored.net.mx	0	1970-01-01	9	2014-08-10
192	191	1	0	0	0	1	1	1	1	1	0		1	1	0	1	0	0	1	0	0	0			1	5	5	LAS PROPIAS DE LA ZONA, CASAS HABITACIÓN RESUELTAS EN UNO Y DOS NIVELES, DEL TIPO INTERÉS SOCIAL, POPULAR, CON TECHO DE LÁMINA.	EL ACCESO AL INMUEBLE, ES POR EL CAMINO VECINAL, QUE CONDUCE DE LA CIUDAD DE VILLAHERMOSA- A LA VILLA LUIS GIL PÉREZ, QUE A LA ALTURA DEL KILÓMETRO  6+240; APROXIMADAMENTE SE ENTRONCA CON EL CAMINO VECINAL A LA RANCHERÍA BOQUERÓN TERCERA SECCIÓN “GUANAL”, Y ESTA A SU VEZ SE COMUNICA EN LADO IZQUIERDO CON LA CAMINO QUE CONDUCE AL CAIMITO Y COMO A APROXIMADAMENTE A  578.00 METROS;  SE LOCALIZA EL PREDIO, EN EL FRACCIONAMIENTO DENOMINADO EL PORVENIR.   	189.133.132.209	dsl-189-133-132-209-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-08-13
193	192	1	1	0	0	1	1	1	1	1	0		1	0	0	0	1	0	1	1	0	0			50	17	3	Bodegas y Patios de Maniobras	Por  la Carretera Estatal Paraíso-Barra de Tupilco	187.175.37.69	dsl-187-175-37-69-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-10-07
194	193	1	0	0	0	1	0	0	1	1	0		1	1	0	0	0	0	1	0	0	0	1000 metros.		30	6	2	Casa habitación de un nivel. 	Por la Carretera Libramiento a Dos Bocas y Calle 18 de Marzo. 	187.175.60.139	dsl-187-175-60-139-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-12
195	194	1	0	1	0	1	0	1	1	1	0		1	1	0	1	1	1	1	1	0	0	1000 metros.		70	1	2	Casa habitación.	Calle Francisco Villa. 	187.175.60.139	dsl-187-175-60-139-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-12
197	196	1	0	0	0	1	0	0	1	0	0		0	1	0	0	0	0	0	0	0	0			20	6	5	Las propias de la zona, Casas resueltas en uno nivel predominantes, y tipo rural.	Se accesa por la Carretera Villahermosa la Isla, como única vía principal,y a la altura del Km.8, ésta comunica a la calle sin nombre que conduce al sector la paz y al predio en estudio.	189.133.92.101	dsl-189-133-92-101-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-10-03
200	199	1	1	1	1	1	1	1	1	1	0		1	1	0	1	0	1	1	0	0	0			3	6	3	LAS PROPIAS DE LA ZONA, CASA HABITACION RESUELTAS EN UNO Y DOS NIVELES, DEL TIPO POPULAR	EL ACCESO AL INMUBLE ES POR LA AVENIDA AQUILES CALDERON MARCHENA, VIA DE SEGUNDO ORDEN DE DOS CUERPOS Y DOS CARRILES CADA CUERPO, CON CAMELLON CENTRAL, CON ALTA INTENSIDAD VEHICULAR, Y TRASPORTE PUBLICO CONTINUO, QUE SE COMUNICA CON LA CALLE CAMINO REAL A SAN JOSE, VIA DE TERCER ORDEN DE UN SOLO CARRIL, CON TRANSITO VEHICULAR EN DOS SENTIDO, QUE SE COMUNICA A SU VEZ CON LA CALLE ARQUEOLOGOS, Y ESTA A SU VEZ SE COMUNICA CON LA CALLE EN PROYECTO DENOMINDA OCEANOLOGOS   	189.133.128.232	dsl-189-133-128-232-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-09-11
201	200	1	0	0	0	1	0	1	0	0	0		0	0	0	0	0	0	0	0	0	0	1000m2		10	5	5	Terrenos similares al valuado.	Terreno con vista al Sur sobre camino vecinal, de su ubicación, que conecta al Oeste con Calle Coronel Gregorio Méndez Magaña	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	1970-01-01	9	2014-08-15
