179	293	UNICA	42	1	1	1	1	1	1	3280	100	137760	1	1	189.133.102.205	dsl-189-133-102-205-dyn.prod-infinitum.com.mx	41	2014-09-21	41	2014-09-21
180	294	UNICA	407	1	1	1	1	1	1	100	100	40700	1	1	189.133.102.205	dsl-189-133-102-205-dyn.prod-infinitum.com.mx	41	2014-09-22	0	1970-01-01
181	298	UNICA	1463.94	0.73	1	1	0.9	0.75	0.49	246.38	100	360685.54	1	1	189.133.102.205	dsl-189-133-102-205-dyn.prod-infinitum.com.mx	41	2014-09-22	41	2014-09-22
184	301	TOTAL	724	0.95	0.8	1	1	0.8	0.61	304	100	220096	1	1	187.175.38.210	dsl-187-175-38-210-dyn.prod-infinitum.com.mx	46	2014-09-24	46	2014-09-24
185	300	TOTAL 	9262.25	0.89	0.95	1	1	0.95	0.8	16.06	100	148751.74	1	1	189.243.89.189	dsl-189-243-89-189-dyn.prod-infinitum.com.mx	46	2014-09-24	46	2014-09-24
186	302	TOTAL	1574.11	0.95	1	1	1	1	0.95	95	100	149540.45	1	1	187.175.36.93	dsl-187-175-36-93-dyn.prod-infinitum.com.mx	46	2014-09-25	46	2014-09-25
187	303	TOTAL	141.6	1	1	1	1	1	1	500	100	70800	1	1	187.175.36.93	dsl-187-175-36-93-dyn.prod-infinitum.com.mx	46	2014-09-25	0	1970-01-01
188	304	TOTAL	400	1	1	1	1	1	1	200	100	80000	1	1	187.175.36.93	dsl-187-175-36-93-dyn.prod-infinitum.com.mx	46	2014-09-25	0	1970-01-01
189	305	TOTAL	233.3	1	1	1	1	1	1	200	100	46660	1	1	187.175.36.93	dsl-187-175-36-93-dyn.prod-infinitum.com.mx	46	2014-09-25	0	1970-01-01
190	306	TOTAL	262.2	1	1	1	1	1	1	200	100	52440	1	1	187.175.36.93	dsl-187-175-36-93-dyn.prod-infinitum.com.mx	46	2014-09-25	0	1970-01-01
191	240	TOTAL	1180.66	1	0.65	1	0.95	0.65	0.4	120.41	100	142163.27	1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	9	2014-09-25	9	2014-09-25
192	307	TOTAL	225	1	0.95	1	1	0.9	0.86	684	100	153900	1	1	187.175.36.93	dsl-187-175-36-93-dyn.prod-infinitum.com.mx	46	2014-09-26	46	2014-09-26
