212	213	0	0	0	0	0	0	0	0	0	0	43.03	0	0	0	0	1	187.175.1.141	dsl-187-175-1-141-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	25/08/14 22:45
213	214	14232.38	5989.69	5990	12903.23	15277.78	14367.19	13483.87	15965.28	0	0	93.5	1343330	0	0	0	1	189.236.71.216	dsl-189-236-71-216-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	52	27/08/14 22:56
214	215	0	0	0	0	0	0	0	0	0	3150.31	0	0	0	0	0	1	189.243.89.154	dsl-189-243-89-154-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	26/08/14 15:42
215	216	0	0	0	0	0	0	0	0	0	1091.7	0	0	0	0	0	1	187.175.3.127	dsl-187-175-3-127-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	26/08/14 22:04
216	217	0	0	0	0	0	0	0	0	0	846.5	0	0	0	0	0	1	187.175.3.127	dsl-187-175-3-127-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	26/08/14 22:08
217	218	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	1	187.175.3.127	dsl-187-175-3-127-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	26/08/14 22:02
218	219	0	0	0	0	0	0	0	0	0	179.58	0	0	0	0	0	1	187.175.3.127	dsl-187-175-3-127-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	26/08/14 22:06
219	220	0	0	0	0	0	0	0	0	0	52.19	0	0	0	0	0	1	187.175.68.161	dsl-187-175-68-161-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	03/09/14 0:20
220	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	01/01/70 0:00	0	01/01/70 0:00
221	222	0	0	0	0	0	0	0	0	0	139.88	0	0	0	0	0	1	187.175.69.51	dsl-187-175-69-51-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	27/08/14 23:15
222	223	8100.76	1149.86	1150	4878.05	10333.33	5668.38	2844.88	7533	0	0	91.1	516390	0	0	0	1	187.175.69.51	dsl-187-175-69-51-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	28/08/14 19:32
223	224	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	1	187.175.33.35	dsl-187-175-33-35-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	29/08/14 6:25
224	225	0	615.82	600	0	0	0	0	0	0	270	0	162000	0	0	0	1	189.133.88.15	dsl-189-133-88-15-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	41	29/08/14 14:17
225	226	6619.01	1094.07	1094	6000	7750	5743.44	5198.4	7090.09	0	0	221.57	1272580	0	0	0	1	187.175.26.248	dsl-187-175-26-248-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	41	01/09/14 11:04
226	227	10306.98	4845.3	4845	6276.15	13833.99	5252.28	3615.06	8267.19	0	0	66.64	350010	0	0	0	1	187.175.33.35	dsl-187-175-33-35-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	29/08/14 16:02
